year,cause,cause.code,state,deaths,population,crude.rate,crude.rate.lower.95.ci,crude.rate.upper.95.ci,percent.total.deaths
2001,Assault by other and unspecified firearm discharge,X95,Nebraska,17,1675603,NaN,0.59102,1.62441,0.00326%
2001,Assault by other and unspecified firearm discharge,X95,Nevada,76,1939006,3.91953,3.08816,4.90588,0.01458%
2001,Assault by other and unspecified firearm discharge,X95,New Jersey,174,7909391,2.19992,1.87304,2.5268,0.03337%
2001,Assault by other and unspecified firearm discharge,X95,New Mexico,31,1616513,1.91771,1.30299,2.72203,0.00595%
2001,Assault by other and unspecified firearm discharge,X95,New York,542,17739058,3.0554,2.79817,3.31264,0.10395%
2001,Assault by other and unspecified firearm discharge,X95,North Carolina,364,7956575,4.57483,4.10485,5.04481,0.06981%
2001,Assault by other and unspecified firearm discharge,X95,Ohio,274,11197516,2.44697,2.15723,2.73671,0.05255%
2001,Assault by other and unspecified firearm discharge,X95,Oklahoma,100,3090689,3.23552,2.60136,3.86969,0.01918%
2001,Assault by other and unspecified firearm discharge,X95,Oregon,20,3278798,0.60998,0.37259,0.94206,0.00384%
2001,Assault by other and unspecified firearm discharge,X95,Pennsylvania,431,12019241,3.58592,3.24737,3.92446,0.08266%
2001,Assault by other and unspecified firearm discharge,X95,Rhode Island,17,1021048,NaN,0.9699,2.66576,0.00326%
2001,Assault by other and unspecified firearm discharge,X95,South Carolina,194,4004227,4.84488,4.16311,5.52665,0.03721%
2001,Assault by other and unspecified firearm discharge,X95,Tennessee,261,5663812,4.6082,4.04913,5.16728,0.05006%
2001,Assault by other and unspecified firearm discharge,X95,Texas,762,20473676,3.72185,3.45759,3.98612,0.14615%
2001,Assault by other and unspecified firearm discharge,X95,Utah,29,2186063,1.32659,0.88844,1.9052,0.00556%
2001,Assault by other and unspecified firearm discharge,X95,Virginia,141,6857318,2.0562,1.7168,2.3956,0.02704%
2001,Assault by other and unspecified firearm discharge,X95,Washington,75,5462121,1.37309,1.08002,1.72119,0.01438%
2001,Assault by other and unspecified firearm discharge,X95,West Virginia,30,1786649,1.67912,1.1329,2.39705,0.00575%
2001,Assault by other and unspecified firearm discharge,X95,Wisconsin,15,5249662,NaN,0.15992,0.47127,0.00288%
2001,"Other and unspecified firearm discharge, undetermined intent",Y24,Arizona,13,4863500,NaN,0.14233,0.45709,0.00249%
2001,"Other and unspecified firearm discharge, undetermined intent",Y24,Florida,11,15946069,NaN,0.03444,0.12343,0.00211%
2001,"Other and unspecified firearm discharge, undetermined intent",Y24,Georgia,10,8136630,NaN,0.05894,0.22602,0.00192%
2001,"Other and unspecified firearm discharge, undetermined intent",Y24,Pennsylvania,13,12019241,NaN,0.05759,0.18496,0.00249%
2001,"Other and unspecified firearm discharge, undetermined intent",Y24,Texas,10,20473676,NaN,0.02342,0.08982,0.00192%
2001,Legal intervention involving firearm discharge,Y35.0,Arizona,12,4863500,NaN,0.12749,0.431,0.00230%
2001,Legal intervention involving firearm discharge,Y35.0,California,56,29646013,0.1889,0.14269,0.2453,0.01074%
2001,Legal intervention involving firearm discharge,Y35.0,Michigan,13,9707662,NaN,0.0713,0.229,0.00249%
2001,Legal intervention involving firearm discharge,Y35.0,Nevada,10,1939006,NaN,0.24731,0.94844,0.00192%
2001,Legal intervention involving firearm discharge,Y35.0,Oklahoma,13,3090689,NaN,0.22396,0.71927,0.00249%
2001,Legal intervention involving firearm discharge,Y35.0,Oregon,11,3278798,NaN,0.16748,0.60028,0.00211%
2001,Legal intervention involving firearm discharge,Y35.0,Texas,29,20473676,0.14165,0.09486,0.20343,0.00556%
2001,Legal intervention involving firearm discharge,Y35.0,Virginia,10,6857318,NaN,0.06993,0.26819,0.00192%
2002,Handgun discharge,W32,California,15,29876344,NaN,0.0281,0.08281,0.00288%
2002,"Rifle, shotgun and larger firearm discharge",W33,Texas,14,20794496,NaN,0.03681,0.11296,0.00269%
2002,Discharge from other and unspecified firearms,W34,Alabama,36,4412303,0.8159,0.57145,1.12955,0.00690%
2002,Discharge from other and unspecified firearms,W34,Arizona,21,4970455,0.4225,0.26153,0.64583,0.00403%
2002,Discharge from other and unspecified firearms,W34,Arkansas,15,2656447,NaN,0.31604,0.93133,0.00288%
2002,Discharge from other and unspecified firearms,W34,California,24,29876344,0.08033,0.05147,0.11953,0.00460%
2002,Discharge from other and unspecified firearms,W34,Florida,15,16251107,NaN,0.05166,0.15224,0.00288%
2002,Discharge from other and unspecified firearms,W34,Georgia,14,8249927,NaN,0.09278,0.28473,0.00269%
2002,Discharge from other and unspecified firearms,W34,Illinois,14,11970577,NaN,0.06394,0.19623,0.00269%
2002,Discharge from other and unspecified firearms,W34,Indiana,13,6056812,NaN,0.11428,0.36703,0.00249%
2002,Discharge from other and unspecified firearms,W34,Kentucky,29,4040730,0.71769,0.48065,1.03073,0.00556%
2002,Discharge from other and unspecified firearms,W34,Louisiana,44,4402543,0.99942,0.72618,1.34167,0.00844%
2002,Discharge from other and unspecified firearms,W34,Mississippi,10,2822490,NaN,0.1699,0.65157,0.00192%
2002,Discharge from other and unspecified firearms,W34,New Jersey,22,7935901,0.27722,0.17373,0.41972,0.00422%
2002,Discharge from other and unspecified firearms,W34,New York,13,17743510,NaN,0.03901,0.12529,0.00249%
2002,Discharge from other and unspecified firearms,W34,North Carolina,24,8059062,0.2978,0.19081,0.4431,0.00460%
2002,Discharge from other and unspecified firearms,W34,Ohio,16,11210073,NaN,0.08158,0.23178,0.00307%
2002,Discharge from other and unspecified firearms,W34,Oklahoma,11,3104098,NaN,0.1769,0.63407,0.00211%
2002,Discharge from other and unspecified firearms,W34,Pennsylvania,22,12035031,0.1828,0.11456,0.27676,0.00422%
2002,Discharge from other and unspecified firearms,W34,South Carolina,27,4043390,0.66776,0.44006,0.97155,0.00518%
2002,Discharge from other and unspecified firearms,W34,Tennessee,39,5704053,0.68372,0.4862,0.93467,0.00748%
2002,Discharge from other and unspecified firearms,W34,Texas,30,20794496,0.14427,0.09734,0.20595,0.00575%
2002,Intentional self-harm by handgun discharge,X72,Alabama,56,4412303,1.26918,0.95872,1.64813,0.01074%
2002,Intentional self-harm by handgun discharge,X72,Arizona,75,4970455,1.50892,1.18685,1.89144,0.01438%
2002,Intentional self-harm by handgun discharge,X72,Arkansas,20,2656447,0.75289,0.45988,1.16277,0.00384%
2002,Intentional self-harm by handgun discharge,X72,California,801,29876344,2.68105,2.49538,2.86672,0.15363%
2002,Intentional self-harm by handgun discharge,X72,Colorado,84,4298896,1.95399,1.55858,2.41918,0.01611%
2002,Intentional self-harm by handgun discharge,X72,Florida,193,16251107,1.18761,1.02006,1.35516,0.03702%
2002,Intentional self-harm by handgun discharge,X72,Georgia,68,8249927,0.82425,0.64006,1.04493,0.01304%
2002,Intentional self-harm by handgun discharge,X72,Idaho,58,1301217,4.45737,3.38466,5.76217,0.01112%
2002,Intentional self-harm by handgun discharge,X72,Illinois,64,11970577,0.53464,0.41174,0.68273,0.01227%
2002,Intentional self-harm by handgun discharge,X72,Indiana,56,6056812,0.92458,0.69842,1.20064,0.01074%
2002,Intentional self-harm by handgun discharge,X72,Iowa,59,2879296,2.04911,1.55989,2.64321,0.01132%
2002,Intentional self-harm by handgun discharge,X72,Kansas,20,2621933,0.7628,0.46594,1.17808,0.00384%
2002,Intentional self-harm by handgun discharge,X72,Kentucky,36,4040730,0.89093,0.624,1.23342,0.00690%
2002,Intentional self-harm by handgun discharge,X72,Louisiana,10,4402543,NaN,0.10892,0.41772,0.00192%
2002,Intentional self-harm by handgun discharge,X72,Maine,40,1275722,3.13548,2.24002,4.26964,0.00767%
2002,Intentional self-harm by handgun discharge,X72,Massachusetts,10,6102037,NaN,0.07859,0.30138,0.00192%
2002,Intentional self-harm by handgun discharge,X72,Michigan,19,9720873,NaN,0.11768,0.30523,0.00364%
2002,Intentional self-harm by handgun discharge,X72,Minnesota,31,4780911,0.64841,0.44056,0.92037,0.00595%
2002,Intentional self-harm by handgun discharge,X72,Mississippi,101,2822490,3.5784,2.88051,4.27629,0.01937%
2002,Intentional self-harm by handgun discharge,X72,Missouri,218,5560398,3.92058,3.40013,4.44103,0.04181%
2002,Intentional self-harm by handgun discharge,X72,Montana,16,843818,NaN,1.08382,3.07922,0.00307%
2002,Intentional self-harm by handgun discharge,X72,Nevada,36,2000328,1.7997,1.2605,2.49155,0.00690%
2002,Intentional self-harm by handgun discharge,X72,New Jersey,24,7935901,0.30242,0.19377,0.44998,0.00460%
2002,Intentional self-harm by handgun discharge,X72,New Mexico,128,1635149,7.82803,6.4719,9.18417,0.02455%
2002,Intentional self-harm by handgun discharge,X72,North Carolina,22,8059062,0.27298,0.17108,0.4133,0.00422%
2002,Intentional self-harm by handgun discharge,X72,North Dakota,21,599453,3.50319,2.16855,5.35502,0.00403%
2002,Intentional self-harm by handgun discharge,X72,Ohio,70,11210073,0.62444,0.48678,0.78894,0.01343%
2002,Intentional self-harm by handgun discharge,X72,Oklahoma,13,3104098,NaN,0.22299,0.71616,0.00249%
2002,Intentional self-harm by handgun discharge,X72,Oregon,185,3316619,5.57797,4.77417,6.38177,0.03548%
2002,Intentional self-harm by handgun discharge,X72,Pennsylvania,34,12035031,0.28251,0.19565,0.39478,0.00652%
2002,Intentional self-harm by handgun discharge,X72,South Carolina,30,4043390,0.74195,0.50059,1.05918,0.00575%
2002,Intentional self-harm by handgun discharge,X72,South Dakota,21,687088,3.05638,1.89196,4.67201,0.00403%
2002,Intentional self-harm by handgun discharge,X72,Tennessee,33,5704053,0.57854,0.39824,0.81248,0.00633%
2002,Intentional self-harm by handgun discharge,X72,Texas,150,20794496,0.72134,0.60591,0.83678,0.02877%
2002,Intentional self-harm by handgun discharge,X72,Utah,71,2223479,3.19319,2.49392,4.02777,0.01362%
2002,Intentional self-harm by handgun discharge,X72,Vermont,15,605832,NaN,1.38576,4.08368,0.00288%
2002,Intentional self-harm by handgun discharge,X72,Virginia,152,6924714,2.19504,1.84608,2.544,0.02915%
2002,Intentional self-harm by handgun discharge,X72,Washington,271,5507978,4.92014,4.33434,5.50593,0.05198%
2002,Intentional self-harm by handgun discharge,X72,West Virginia,23,1790248,1.28474,0.81441,1.92774,0.00441%
2002,Intentional self-harm by handgun discharge,X72,Wisconsin,135,5281934,2.55588,2.12473,2.98703,0.02589%
2002,Intentional self-harm by handgun discharge,X72,Wyoming,24,483172,4.96718,3.18257,7.39076,0.00460%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Alabama,47,4412303,1.0652,0.78267,1.4165,0.00901%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Arizona,63,4970455,1.26749,0.97398,1.62166,0.01208%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Arkansas,36,2656447,1.35519,0.94916,1.87616,0.00690%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,California,281,29876344,0.94054,0.83057,1.05052,0.05389%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Colorado,62,4298896,1.44223,1.10574,1.84887,0.01189%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Connecticut,15,3338961,NaN,0.25144,0.74096,0.00288%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Florida,124,16251107,0.76302,0.62872,0.89733,0.02378%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Georgia,72,8249927,0.87273,0.68286,1.09906,0.01381%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Idaho,20,1301217,1.53702,0.93886,2.37381,0.00384%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Illinois,66,11970577,0.55135,0.42642,0.70146,0.01266%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Indiana,44,6056812,0.72645,0.52784,0.97523,0.00844%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Iowa,77,2879296,2.67426,2.11048,3.34238,0.01477%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Kansas,27,2621933,1.02977,0.67863,1.49827,0.00518%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Kentucky,42,4040730,1.03942,0.74912,1.40499,0.00806%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Louisiana,28,4402543,0.636,0.42261,0.91919,0.00537%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Maine,31,1275722,2.43,1.65106,3.44919,0.00595%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Maryland,34,5159677,0.65896,0.45635,0.92083,0.00652%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Massachusetts,19,6102037,NaN,0.18747,0.48624,0.00364%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Michigan,126,9720873,1.29618,1.06985,1.52251,0.02417%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Minnesota,53,4780911,1.10858,0.8304,1.45004,0.01017%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Mississippi,49,2822490,1.73606,1.28435,2.29515,0.00940%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Missouri,135,5560398,2.42788,2.01832,2.83744,0.02589%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Montana,11,843818,NaN,0.65076,2.3325,0.00211%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Nebraska,18,1681911,NaN,0.63427,1.69139,0.00345%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Nevada,15,2000328,NaN,0.4197,1.23681,0.00288%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,New Hampshire,17,1243261,NaN,0.79655,2.1893,0.00326%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,New Jersey,33,7935901,0.41583,0.28624,0.58398,0.00633%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,New Mexico,45,1635149,2.75204,2.00737,3.68245,0.00863%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,New York,103,17743510,0.58049,0.46839,0.6926,0.01975%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,North Carolina,64,8059062,0.79414,0.61158,1.0141,0.01227%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,North Dakota,14,599453,NaN,1.27682,3.91851,0.00269%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Ohio,88,11210073,0.78501,0.6296,0.96715,0.01688%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Oklahoma,52,3104098,1.6752,1.25113,2.19681,0.00997%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Oregon,92,3316619,2.77391,2.23616,3.40195,0.01765%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Pennsylvania,68,12035031,0.56502,0.43876,0.71629,0.01304%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Rhode Island,13,1028117,NaN,0.67327,2.16224,0.00249%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,South Carolina,42,4043390,1.03873,0.74862,1.40406,0.00806%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,South Dakota,24,687088,3.493,2.23804,5.19731,0.00460%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Tennessee,48,5704053,0.84151,0.62046,1.11571,0.00921%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Texas,207,20794496,0.99546,0.85985,1.13107,0.03970%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Utah,36,2223479,1.61908,1.13399,2.24149,0.00690%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Vermont,30,605832,4.95187,3.34103,7.06909,0.00575%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Virginia,87,6924714,1.25637,1.0063,1.54973,0.01669%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Washington,101,5507978,1.8337,1.47608,2.19133,0.01937%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,West Virginia,35,1790248,1.95504,1.36176,2.71899,0.00671%
2002,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Wisconsin,147,5281934,2.78307,2.33317,3.23298,0.02819%
2002,Intentional self-harm by other and unspecified firearm discharge,X74,Alabama,276,4412303,6.25524,5.51726,6.99322,0.05294%
2002,Intentional self-harm by other and unspecified firearm discharge,X74,Alaska,58,496865,11.67319,8.86392,15.09028,0.01112%
2002,Intentional self-harm by other and unspecified firearm discharge,X74,Arizona,399,4970455,8.02743,7.23976,8.81511,0.07653%
2002,Intentional self-harm by other and unspecified firearm discharge,X74,Arkansas,200,2656447,7.52885,6.48541,8.5723,0.03836%
2002,Intentional self-harm by other and unspecified firearm discharge,X74,California,330,29876344,1.10455,0.98538,1.22373,0.06329%
2002,Intentional self-harm by other and unspecified firearm discharge,X74,Colorado,225,4298896,5.2339,4.55001,5.9178,0.04315%
