year,race,race.code,cause.of.death,cause.of.death.code,state,state.code,deaths,population,crude.rate,crude.rate.lower.95.ci,crude.rate.upper.95.ci,percent.total.deaths
2000,White,2106-3,Assault by other and unspecified firearm discharge,X95,Tennessee,47,110,4657382,2.36,1.92,2.8,0.02%
2000,White,2106-3,Assault by other and unspecified firearm discharge,X95,Texas,48,482,17575478,2.74,2.5,2.99,0.09%
2000,White,2106-3,Assault by other and unspecified firearm discharge,X95,Virginia,51,64,5324398,1.2,0.93,1.53,0.01%
2000,White,2106-3,Assault by other and unspecified firearm discharge,X95,Washington,53,42,5166838,0.81,0.59,1.1,0.01%
2000,White,2106-3,Assault by other and unspecified firearm discharge,X95,West Virginia,54,39,1732909,2.25,1.6,3.08,0.01%
2000,White,2106-3,"Other and unspecified firearm discharge, undetermined intent",Y24,Arizona,4,10,4554233,NaN,0.11,0.4,0.00%
2000,White,2106-3,"Other and unspecified firearm discharge, undetermined intent",Y24,Georgia,13,12,5572036,NaN,0.11,0.38,0.00%
2000,White,2106-3,Legal intervention involving firearm discharge,Y35.0,California,6,46,26748991,0.17,0.13,0.23,0.01%
2000,White,2106-3,Legal intervention involving firearm discharge,Y35.0,Texas,48,19,17575478,NaN,0.07,0.17,0.00%
2001,Black or African American,2054-5,Discharge from other and unspecified firearms,W34,California,6,16,2547829,NaN,0.36,1.02,0.00%
2001,Black or African American,2054-5,Intentional self-harm by handgun discharge,X72,California,6,39,2547829,1.53,1.09,2.09,0.01%
2001,Black or African American,2054-5,Intentional self-harm by handgun discharge,X72,Florida,12,16,2553214,NaN,0.36,1.02,0.00%
2001,Black or African American,2054-5,Intentional self-harm by handgun discharge,X72,Georgia,13,15,2468186,NaN,0.34,1,0.00%
2001,Black or African American,2054-5,Intentional self-harm by handgun discharge,X72,Missouri,29,13,661223,NaN,1.05,3.36,0.00%
2001,Black or African American,2054-5,Intentional self-harm by handgun discharge,X72,Texas,48,13,2551645,NaN,0.27,0.87,0.00%
2001,Black or African American,2054-5,Intentional self-harm by handgun discharge,X72,Virginia,51,26,1462901,1.78,1.16,2.6,0.00%
2001,Black or African American,2054-5,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,California,6,11,2547829,NaN,0.22,0.77,0.00%
2001,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,Alabama,1,33,1177479,2.8,1.93,3.94,0.01%
2001,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,Arizona,4,11,194201,NaN,2.83,10.13,0.00%
2001,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,Arkansas,5,11,429929,NaN,1.28,4.58,0.00%
2001,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,California,6,19,2547829,NaN,0.45,1.16,0.00%
2001,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,District of Columbia,11,16,349536,NaN,2.62,7.43,0.00%
2001,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,Florida,12,43,2553214,1.68,1.22,2.27,0.01%
2001,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,Georgia,13,47,2468186,1.9,1.4,2.53,0.01%
2001,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,Illinois,17,46,1940249,2.37,1.74,3.16,0.01%
2001,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,Indiana,18,18,545974,NaN,1.95,5.21,0.00%
2001,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,Kentucky,21,10,314168,NaN,1.53,5.85,0.00%
2001,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,Louisiana,22,50,1475975,3.39,2.51,4.47,0.01%
2001,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,Maryland,24,25,1561491,1.6,1.04,2.36,0.00%
2001,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,Michigan,26,44,1477489,2.98,2.16,4,0.01%
2001,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,Mississippi,28,11,1046375,NaN,0.52,1.88,0.00%
2001,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,New Jersey,34,16,1257274,NaN,0.73,2.07,0.00%
2001,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,New York,36,40,3457658,1.16,0.83,1.58,0.01%
2001,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,North Carolina,37,58,1814985,3.2,2.43,4.13,0.01%
2001,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,Ohio,39,55,1381459,3.98,3,5.18,0.01%
2001,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,Oklahoma,40,10,282978,NaN,1.69,6.5,0.00%
2001,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,Pennsylvania,42,22,1311557,1.68,1.05,2.54,0.00%
2001,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,South Carolina,45,29,1214753,2.39,1.6,3.43,0.01%
2001,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,Tennessee,47,34,967178,3.52,2.43,4.91,0.01%
2001,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,Texas,48,70,2551645,2.74,2.14,3.47,0.01%
2001,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,Virginia,51,24,1462901,1.64,1.05,2.44,0.00%
2001,Black or African American,2054-5,Assault by handgun discharge,X93,Alabama,1,19,1177479,NaN,0.97,2.52,0.00%
2001,Black or African American,2054-5,Assault by handgun discharge,X93,California,6,94,2547829,3.69,2.98,4.51,0.02%
2001,Black or African American,2054-5,Assault by handgun discharge,X93,Florida,12,14,2553214,NaN,0.3,0.92,0.00%
2001,Black or African American,2054-5,Assault by handgun discharge,X93,Georgia,13,21,2468186,0.85,0.53,1.3,0.00%
2001,Black or African American,2054-5,Assault by handgun discharge,X93,Illinois,17,19,1940249,NaN,0.59,1.53,0.00%
2001,Black or African American,2054-5,Assault by handgun discharge,X93,Mississippi,28,41,1046375,3.92,2.81,5.32,0.01%
2001,Black or African American,2054-5,Assault by handgun discharge,X93,Missouri,29,36,661223,5.44,3.81,7.54,0.01%
2001,Black or African American,2054-5,Assault by handgun discharge,X93,Ohio,39,15,1381459,NaN,0.61,1.79,0.00%
2001,Black or African American,2054-5,Assault by handgun discharge,X93,Virginia,51,82,1462901,5.61,4.46,6.96,0.02%
2001,Black or African American,2054-5,Assault by handgun discharge,X93,Wisconsin,55,56,331554,16.89,12.76,21.93,0.01%
2001,Black or African American,2054-5,"Assault by rifle, shotgun and larger firearm discharge",X94,Alabama,1,13,1177479,NaN,0.59,1.89,0.00%
2001,Black or African American,2054-5,"Assault by rifle, shotgun and larger firearm discharge",X94,California,6,15,2547829,NaN,0.33,0.97,0.00%
2001,Black or African American,2054-5,"Assault by rifle, shotgun and larger firearm discharge",X94,Florida,12,13,2553214,NaN,0.27,0.87,0.00%
2001,Black or African American,2054-5,"Assault by rifle, shotgun and larger firearm discharge",X94,Maryland,24,11,1561491,NaN,0.35,1.26,0.00%
2001,Black or African American,2054-5,"Assault by rifle, shotgun and larger firearm discharge",X94,Michigan,26,20,1477489,1.35,0.83,2.09,0.00%
2001,Black or African American,2054-5,"Assault by rifle, shotgun and larger firearm discharge",X94,Mississippi,28,15,1046375,NaN,0.8,2.36,0.00%
2001,Black or African American,2054-5,"Assault by rifle, shotgun and larger firearm discharge",X94,Missouri,29,13,661223,NaN,1.05,3.36,0.00%
2001,Black or African American,2054-5,"Assault by rifle, shotgun and larger firearm discharge",X94,North Carolina,37,18,1814985,NaN,0.59,1.57,0.00%
2001,Black or African American,2054-5,"Assault by rifle, shotgun and larger firearm discharge",X94,Texas,48,15,2551645,NaN,0.33,0.97,0.00%
2001,Black or African American,2054-5,"Assault by rifle, shotgun and larger firearm discharge",X94,Virginia,51,12,1462901,NaN,0.42,1.43,0.00%
2001,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Alabama,1,148,1177479,12.57,10.54,14.59,0.03%
2001,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Arizona,4,32,194201,16.48,11.27,23.26,0.01%
2001,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Arkansas,5,50,429929,11.63,8.63,15.33,0.01%
2001,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,California,6,417,2547829,16.37,14.8,17.94,0.08%
2001,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Colorado,8,19,196376,NaN,5.83,15.11,0.00%
2001,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Connecticut,9,38,355440,10.69,7.57,14.67,0.01%
2001,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Delaware,10,11,162206,NaN,3.39,12.13,0.00%
2001,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,District of Columbia,11,130,349536,37.19,30.8,43.59,0.02%
2001,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Florida,12,248,2553214,9.71,8.5,10.92,0.05%
2001,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Georgia,13,253,2468186,10.25,8.99,11.51,0.05%
2001,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Illinois,17,462,1940249,23.81,21.64,25.98,0.09%
2001,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Indiana,18,164,545974,30.04,25.44,34.64,0.03%
2001,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Kansas,20,42,169671,24.75,17.84,33.46,0.01%
2001,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Kentucky,21,32,314168,10.19,6.97,14.38,0.01%
2001,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Louisiana,22,304,1475975,20.6,18.28,22.91,0.06%
2001,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Maryland,24,293,1561491,18.76,16.62,20.91,0.06%
2001,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Massachusetts,25,35,441594,7.93,5.52,11.02,0.01%
2001,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Michigan,26,366,1477489,24.77,22.23,27.31,0.07%
2001,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Minnesota,27,30,208738,14.37,9.7,20.52,0.01%
2001,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Mississippi,28,87,1046375,8.31,6.66,10.26,0.02%
2001,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Missouri,29,140,661223,21.17,17.67,24.68,0.03%
2001,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Nevada,32,27,161746,16.69,11,24.29,0.01%
2001,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,New Jersey,34,125,1257274,9.94,8.2,11.69,0.02%
2001,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,New York,36,350,3457658,10.12,9.06,11.18,0.07%
2001,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,North Carolina,37,185,1814985,10.19,8.72,11.66,0.04%
2001,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Ohio,39,170,1381459,12.31,10.46,14.16,0.03%
2001,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Oklahoma,40,43,282978,15.2,11,20.47,0.01%
2001,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Pennsylvania,42,301,1311557,22.95,20.36,25.54,0.06%
2001,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,South Carolina,45,120,1214753,9.88,8.11,11.65,0.02%
2001,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Tennessee,47,164,967178,16.96,14.36,19.55,0.03%
2001,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Texas,48,261,2551645,10.23,8.99,11.47,0.05%
2001,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Virginia,51,79,1462901,5.4,4.28,6.73,0.02%
2001,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Washington,53,21,239036,8.79,5.44,13.43,0.00%
2001,White,2106-3,Handgun discharge,W32,California,6,15,27098184,NaN,0.03,0.09,0.00%
2001,White,2106-3,"Rifle, shotgun and larger firearm discharge",W33,Texas,48,10,17922031,NaN,0.03,0.1,0.00%
2001,White,2106-3,Discharge from other and unspecified firearms,W34,Alabama,1,31,3225628,0.96,0.65,1.36,0.01%
2001,White,2106-3,Discharge from other and unspecified firearms,W34,Arizona,4,11,4669299,NaN,0.12,0.42,0.00%
2001,White,2106-3,Discharge from other and unspecified firearms,W34,California,6,51,27098184,0.19,0.14,0.25,0.01%
2001,White,2106-3,Discharge from other and unspecified firearms,W34,Georgia,13,17,5668444,NaN,0.17,0.48,0.00%
2001,White,2106-3,Discharge from other and unspecified firearms,W34,Illinois,17,11,10015499,NaN,0.05,0.2,0.00%
2001,White,2106-3,Discharge from other and unspecified firearms,W34,Indiana,18,16,5488228,NaN,0.17,0.47,0.00%
2001,White,2106-3,Discharge from other and unspecified firearms,W34,Kentucky,21,34,3707359,0.92,0.64,1.28,0.01%
2001,White,2106-3,Discharge from other and unspecified firearms,W34,Louisiana,22,14,2910410,NaN,0.26,0.81,0.00%
2001,White,2106-3,Discharge from other and unspecified firearms,W34,New York,36,11,14281400,NaN,0.04,0.14,0.00%
2001,White,2106-3,Discharge from other and unspecified firearms,W34,North Carolina,37,27,6141590,0.44,0.29,0.64,0.01%
2001,White,2106-3,Discharge from other and unspecified firearms,W34,Ohio,39,11,9816057,NaN,0.06,0.2,0.00%
2001,White,2106-3,Discharge from other and unspecified firearms,W34,Pennsylvania,42,20,10707684,0.19,0.11,0.29,0.00%
2001,White,2106-3,Discharge from other and unspecified firearms,W34,Tennessee,47,33,4696634,0.7,0.48,0.99,0.01%
2001,White,2106-3,Discharge from other and unspecified firearms,W34,Texas,48,36,17922031,0.2,0.14,0.28,0.01%
2001,White,2106-3,Intentional self-harm by handgun discharge,X72,Alabama,1,56,3225628,1.74,1.31,2.25,0.01%
2001,White,2106-3,Intentional self-harm by handgun discharge,X72,Arizona,4,57,4669299,1.22,0.92,1.58,0.01%
2001,White,2106-3,Intentional self-harm by handgun discharge,X72,Arkansas,5,14,2214656,NaN,0.35,1.06,0.00%
2001,White,2106-3,Intentional self-harm by handgun discharge,X72,California,6,710,27098184,2.62,2.43,2.81,0.14%
2001,White,2106-3,Intentional self-harm by handgun discharge,X72,Colorado,8,88,4046133,2.17,1.74,2.68,0.02%
2001,White,2106-3,Intentional self-harm by handgun discharge,X72,Florida,12,193,13392855,1.44,1.24,1.64,0.04%
2001,White,2106-3,Intentional self-harm by handgun discharge,X72,Georgia,13,57,5668444,1.01,0.76,1.3,0.01%
2001,White,2106-3,Intentional self-harm by handgun discharge,X72,Idaho,16,51,1273704,4,2.98,5.26,0.01%
2001,White,2106-3,Intentional self-harm by handgun discharge,X72,Illinois,17,83,10015499,0.83,0.66,1.03,0.02%
2001,White,2106-3,Intentional self-harm by handgun discharge,X72,Indiana,18,32,5488228,0.58,0.4,0.82,0.01%
2001,White,2106-3,Intentional self-harm by handgun discharge,X72,Iowa,19,58,2805838,2.07,1.57,2.67,0.01%
2001,White,2106-3,Intentional self-harm by handgun discharge,X72,Kansas,20,13,2444755,NaN,0.28,0.91,0.00%
2001,White,2106-3,Intentional self-harm by handgun discharge,X72,Kentucky,21,38,3707359,1.02,0.73,1.41,0.01%
2001,White,2106-3,Intentional self-harm by handgun discharge,X72,Maine,23,36,1256397,2.87,2.01,3.97,0.01%
2001,White,2106-3,Intentional self-harm by handgun discharge,X72,Michigan,26,19,8230173,NaN,0.14,0.36,0.00%
2001,White,2106-3,Intentional self-harm by handgun discharge,X72,Minnesota,27,22,4544899,0.48,0.3,0.73,0.00%
2001,White,2106-3,Intentional self-harm by handgun discharge,X72,Mississippi,28,73,1771836,4.12,3.23,5.18,0.01%
2001,White,2106-3,Intentional self-harm by handgun discharge,X72,Missouri,29,182,4870383,3.74,3.19,4.28,0.03%
2001,White,2106-3,Intentional self-harm by handgun discharge,X72,Montana,30,32,835441,3.83,2.62,5.41,0.01%
2001,White,2106-3,Intentional self-harm by handgun discharge,X72,Nevada,32,60,1777260,3.38,2.58,4.35,0.01%
2001,White,2106-3,Intentional self-harm by handgun discharge,X72,New Jersey,34,13,6652117,NaN,0.1,0.33,0.00%
2001,White,2106-3,Intentional self-harm by handgun discharge,X72,New Mexico,35,97,1572453,6.17,5,7.53,0.02%
2001,White,2106-3,Intentional self-harm by handgun discharge,X72,New York,36,10,14281400,NaN,0.03,0.13,0.00%
2001,White,2106-3,Intentional self-harm by handgun discharge,X72,North Carolina,37,17,6141590,NaN,0.16,0.44,0.00%
2001,White,2106-3,Intentional self-harm by handgun discharge,X72,North Dakota,38,12,595709,NaN,1.04,3.52,0.00%
2001,White,2106-3,Intentional self-harm by handgun discharge,X72,Ohio,39,66,9816057,0.67,0.52,0.86,0.01%
2001,White,2106-3,Intentional self-harm by handgun discharge,X72,Oregon,41,173,3206792,5.39,4.59,6.2,0.03%
2001,White,2106-3,Intentional self-harm by handgun discharge,X72,Pennsylvania,42,43,10707684,0.4,0.29,0.54,0.01%
2001,White,2106-3,Intentional self-harm by handgun discharge,X72,South Carolina,45,35,2789474,1.25,0.87,1.75,0.01%
2001,White,2106-3,Intentional self-harm by handgun discharge,X72,South Dakota,46,20,679387,2.94,1.8,4.55,0.00%
2001,White,2106-3,Intentional self-harm by handgun discharge,X72,Tennessee,47,39,4696634,0.83,0.59,1.14,0.01%
2001,White,2106-3,Intentional self-harm by handgun discharge,X72,Texas,48,119,17922031,0.66,0.54,0.78,0.02%
2001,White,2106-3,Intentional self-harm by handgun discharge,X72,Utah,49,90,2161013,4.16,3.35,5.12,0.02%
2001,White,2106-3,Intentional self-harm by handgun discharge,X72,Virginia,51,138,5394417,2.56,2.13,2.99,0.03%
2001,White,2106-3,Intentional self-harm by handgun discharge,X72,Washington,53,234,5223085,4.48,3.91,5.05,0.04%
